row,date_collected,site,ecosystem,chamber_no,timepoint,gc_run_date,filename,chamber,co2_height,ch4_height,n2o_height,site_str,eco_str,tp_str,chamber_str,is_std,qc_co2_low,qc_ch4_low,qc_n2o_low,qc_any_low,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,n_std_used,n_std_total,n_std_dropped_low,qc_flag,co2_ppm,ch4_ppm,n2o_ppm,date,ecosystem_name,ecosystem_block,rep,time_point,total_vol_m3,average_temp_kelvin,n_air_mol,co2_mol,ch4_mol,n2o_mol,co2_umol,ch4_nmol,n2o_nmol,min_elapsed
72,2022-09-02,JWP,SW-2,3,T1,2022-10-27,220902_072,3,440230,1585,3030,JWP,SW-2,T1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,414.8297812876496,1.5303030303030305,0.2145501628598596,220902,SW,2,3,1,0.01234592773,305.3,0.49280985675209815,2.0443220509287082e-4,7.541484171509382e-7,1.0573243502510672e-7,204.43220509287082,754.1484171509381,105.73243502510672,10.48
73,2022-09-02,JWP,SW-2,3,T2,2022-10-27,220902_073,3,947267,2208,5363,JWP,SW-2,T2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,892.6119583649637,2.131803842844852,0.3797467073984907,220902,SW,2,3,2,0.01234592773,305.3,0.49280985675209815,4.3988797133704755e-4,1.0505739464159437e-6,1.8714292047513114e-7,439.88797133704753,1050.5739464159437,187.14292047513115,15.28
74,2022-09-02,JWP,SW-2,3,T3,2022-10-27,220902_074,3,1231387,2153,182,JWP,SW-2,T3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1160.3389135007951,2.0787018449479016,0.01288717149851301,220902,SW,2,3,3,0.01234592773,305.3,0.49280985675209815,5.71826453746212e-4,1.0244047584390974e-6,6.350925140121918e-9,571.826453746212,1024.4047584390973,6.350925140121918,25.28
75,2022-09-02,JWP,SW-2,3,T4,2022-10-27,220902_075,3,1402164,2078,201,JWP,SW-2,T4,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1321.2624888113394,2.006290029633878,0.01423253555605009,220902,SW,2,3,4,0.01234592773,305.3,0.49280985675209815,6.511311778430368e-4,9.88719502107034e-7,7.013933808596189e-9,651.1311778430369,988.719502107034,7.013933808596189,35.32
76,2022-09-02,JWP,SW-2,4,T0,2022-10-27,220902_076,4,244941,890,1920,JWP,SW-2,T0,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,230.80848978574423,0.8592868750597457,0.13595257844585162,220902,SW,2,4,0,0.01380271173,305.05,0.5514115364535908,1.2727046397929012e-4,4.73820696031099e-7,7.496582016565437e-8,127.27046397929013,473.820696031099,74.96582016565438,4.28
77,2022-09-02,JWP,SW-2,4,T1,2022-10-27,220902_077,4,869957,2280,5310,JWP,SW-2,T1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,819.762560569838,2.201319185546315,0.3759938497643084,220902,SW,2,4,1,0.01380271173,305.05,0.5514115364535908,4.520265330509441e-4,1.2138327943268606e-6,2.0732734639563787e-7,452.0265330509441,1213.8327943268605,207.32734639563787,9.72
78,2022-09-02,JWP,SW-2,4,T2,2022-10-27,220902_078,4,1051950,2229,5744,JWP,SW-2,T2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,991.2549994901368,2.152079151132779,0.4067247971838394,220902,SW,2,4,2,0.01380271173,305.05,0.5514115364535908,5.465894422861596e-4,1.186681271295865e-6,2.2427274532891598e-7,546.5894422861596,1186.681271295865,224.272745328916,14.85
79,2022-09-02,JWP,SW-2,4,T3,2022-10-27,220902_079,4,1350639,2206,5017,JWP,SW-2,T3,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1272.7103581504437,2.129872861103145,0.35524691982439455,220902,SW,2,4,3,0.01380271173,305.05,0.5514115364535908,7.017871740481359e-4,1.1744364667916904e-6,1.9588724988077494e-7,701.7871740481359,1174.4364667916905,195.88724988077493,24.5
80,2022-09-02,JWP,SW-2,4,T4,2022-10-27,220902_080,4,1656768,2096,57,JWP,SW-2,T4,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1561.1764465946817,2.0236688653092436,0.00403609217261122,220902,SW,2,4,4,0.01380271173,305.05,0.5514115364535908,8.608507030919306e-4,1.1158743582934647e-6,2.2255477861678644e-9,860.8507030919307,1115.8743582934646,2.2255477861678643,34.57
82,2022-09-02,JWP,UP-2,1,T0,2022-10-27,220902_082,1,544873,3003,440,JWP,UP-2,T0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,513.4351303172103,2.8993690851735017,0.03115579922717433,220902,UP,2,1,0,0.01418274234,306.3,0.5642813228614988,2.8972185453896146e-4,1.6360598228454372e-6,1.758063560271719e-8,289.72185453896145,1636.059822845437,17.58063560271719,0
83,2022-09-02,JWP,UP-2,1,T1,2022-10-27,220902_083,1,634730,2528,5875,JWP,UP-2,T1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,598.1075962035977,2.4407609215180193,0.4160007283173845,220902,UP,2,1,1,0.01418274234,306.3,0.5642813228614988,3.375009455992773e-4,1.3772758015828386e-6,2.3474144128628068e-7,337.50094559927726,1377.2758015828385,234.7414412862807,5
84,2022-09-02,JWP,UP-2,1,T2,2022-10-27,220902_084,1,758604,2461,5885,JWP,UP-2,T2,1,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,714.8343625012747,2.376073033170825,0.41670881466345666,220902,UP,2,1,2,0.01418274234,306.3,0.5642813228614988,4.0336767969907536e-4,1.340773634373167e-6,2.3514100118634244e-7,403.3676796990754,1340.773634373167,235.14100118634244,10
85,2022-09-02,JWP,UP-2,1,T3,2022-10-27,220902_085,1,942804,2390,5900,JWP,UP-2,T3,1,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,888.4064627969952,2.307523181340216,0.4177709441825649,220902,UP,2,1,3,0.01418274234,306.3,0.5642813228614988,5.013111740657933e-4,1.3020922333002311e-6,2.3574034103643508e-7,501.3111740657933,1302.092233300231,235.74034103643507,20
86,2022-09-02,JWP,UP-2,1,T4,2022-10-27,220902_086,1,1110830,2248,6224,JWP,UP-2,T4,1,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1046.7377642317874,2.170423477678998,0.4407129417953023,220902,UP,2,1,4,0.01418274234,306.3,0.5642813228614988,5.906545702898005e-4,1.2247294311543597e-6,2.4868608179843587e-7,590.6545702898005,1224.7294311543596,248.68608179843588,30
87,2022-09-02,JWP,UP-2,2,T0,2022-10-27,220902_087,2,575254,2401,503,JWP,UP-2,T0,2,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,542.0632192373205,2.3181435809196063,0.03561674320742884,220902,UP,2,2,0,0.01202923555,306.25,0.47867901782114264,2.5947428938148724e-4,1.1096466924829836e-6,1.7048987656519887e-8,259.47428938148727,1109.6466924829836,17.048987656519888,1
88,2022-09-02,JWP,UP-2,2,T1,2022-10-27,220902_088,2,665893,2376,5988,JWP,UP-2,T1,2,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,627.4725655929329,2.2940063091482648,0.4240021040279997,220902,UP,2,2,1,0.01202923555,306.25,0.47867901782114264,3.0035795140773765e-4,1.0980926869385958e-6,2.0296091071022083e-7,300.35795140773763,1098.0926869385958,202.96091071022082,6
89,2022-09-02,JWP,UP-2,2,T2,2022-10-27,220902_089,2,794781,2372,930,JWP,UP-2,T2,2,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,748.924036075641,2.2901443456648503,0.06585203018470938,220902,UP,2,2,2,0.01202923555,306.25,0.47867901782114264,3.584942220113338e-4,1.096244046051494e-6,3.1521985130344925e-8,358.4942220113338,1096.244046051494,31.521985130344927,11
90,2022-09-02,JWP,UP-2,2,T3,2022-10-27,220902_090,2,1051375,2276,610,JWP,UP-2,T3,2,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,990.7131756157067,2.1974572220629,0.04319326711040077,220902,UP,2,2,3,0.01202923555,306.25,0.47867901782114264,4.742336098461917e-4,1.0518766647610454e-6,2.0675710676892903e-8,474.23360984619165,1051.8766647610455,20.6757106768929,21
91,2022-09-02,JWP,UP-2,2,T4,2022-10-27,220902_091,2,1164842,2219,5639,JWP,UP-2,T4,2,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,1097.6334009373925,2.1424242424242426,0.3992898905500819,220902,UP,2,2,4,0.01202923555,306.25,0.47867901782114264,5.254140782883915e-4,1.0255335321198419e-6,1.9113169263442473e-7,525.4140782883915,1025.5335321198418,191.13169263442472,31
93,2022-09-02,JWP,UP-2,3,T0,2022-10-27,220902_093,3,40950,254,679,JWP,UP-2,T0,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,38.58728288333201,0.2452346811968263,0.04807906289829856,220902,UP,2,3,0,0.01424608077,305.2,0.5688441976772465,2.1950151972313943e-5,1.3950032546804398e-7,2.7349495959456508e-8,21.950151972313943,139.50032546804397,27.349495959456508,1
94,2022-09-02,JWP,UP-2,3,T1,2022-10-27,220902_094,3,8800,0,115,JWP,UP-2,T1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,8.292261034757551,0,0.00814299297982965,220902,UP,2,3,1,0.01424608077,305.2,0.5688441976772465,4.717004575246953e-6,0,4.6320943083026476e-9,4.717004575246953,0,4.632094308302648,6
95,2022-09-02,JWP,UP-2,3,T2,2022-10-27,220902_095,3,710714,2414,5337,JWP,UP-2,T2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,669.7075010291679,2.3306949622407034,0.3779056828987032,220902,UP,2,3,2,0.01424608077,305.2,0.5688441976772465,3.809592261013707e-4,1.3258023058262132e-6,2.1496945498618471e-7,380.9592261013707,1325.8023058262131,214.9694549861847,11
96,2022-09-02,JWP,UP-2,3,T3,2022-10-27,220902_096,3,885804,2324,469,JWP,UP-2,T3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,834.6952265491338,2.2438007838638754,0.03320924963078355,220902,UP,2,3,3,0.01424608077,305.2,0.5688441976772465,4.748115364513695e-4,1.2763730566446228e-6,1.8890888961686458e-8,474.8115364513695,1276.373056644623,18.890888961686457,21
97,2022-09-02,JWP,UP-2,3,T4,2022-10-27,220902_097,3,992504,2324,5833,JWP,UP-2,T4,3,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,935.238891595569,2.2438007838638754,0.4130267656638815,220902,UP,2,3,4,0.01424608077,305.2,0.5688441976772465,5.320052169262387e-4,1.2763730566446228e-6,2.3494787913329877e-7,532.0052169262387,1276.373056644623,234.94787913329878,31
98,2022-09-02,JWP,UP-2,4,T0,2022-10-27,220902_098,4,591692,2435,462,JWP,UP-2,T0,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,557.5527859292914,2.35097027052863,0.03271358918853304,220902,UP,2,4,0,0.0137393733,305.75,0.5476245601195399,3.0532959913795216e-4,1.2874490602523566e-6,1.791476488930174e-8,305.3295991379522,1287.4490602523565,17.91476488930174,1
99,2022-09-02,JWP,UP-2,4,T1,2022-10-27,220902_099,4,397116,1580,551,JWP,UP-2,T1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1059108,10461,14122.57142857143,1.2526246123198108,1.473830293611078,41.50791870281223,7,7,0,WARN,374.2033560316795,1.525475575948762,0.03901555766857512,220902,UP,2,4,1,0.0137393733,305.75,0.5476245601195399,2.0492294824210405e-4,8.353878912520425e-7,2.1365877606071987e-8,204.92294824210404,835.3878912520424,21.365877606071987,6
